Project Title : 1000_900_600 
Material : HSLA steel 
Informations :  
Date : 26/02/2025 
Type test : Tension / Compression 
Control Mod : Manual 
Section : Rectangular 
Width(mm) : 2.700000 
Total Length(mm) : 18.150000 
Gauge Length(mm) : 6.300000 
Thickness(mm) : 0.730000 
====================================================================================================
Time (s) 	Speed (µm/s) 	Traverse Speed (µm/s) 	Displacement (µm) 	Force (N) 	Real Speed (µm/s) 	Cal. Force (V) 	Stress (Mpa) 	Elongation (%) 	Speed Controller Input Voltage (V) 	
77.600000 	5.000000 	5.000000 	51.900000 	1173.962074 	4.983884 	3.414767 	595.617490 	0.823810 	1.377600 	
77.700000 	5.000000 	5.000000 	52.080000 	1175.314262 	4.981126 	3.415893 	596.303532 	0.826667 	1.377600 	
77.800000 	5.000000 	5.000000 	52.280000 	1176.715801 	4.981797 	3.417060 	597.014612 	0.829841 	1.377600 	
77.900000 	5.000000 	5.000000 	52.460000 	1177.692930 	4.976131 	3.417873 	597.510365 	0.832698 	1.377600 	
78.000000 	5.000000 	5.000000 	52.660000 	1178.877328 	4.975832 	3.418859 	598.111278 	0.835873 	1.377600 	
78.100000 	5.000000 	5.000000 	52.860000 	1179.686667 	4.974267 	3.419533 	598.521901 	0.839048 	1.377600 	
78.200000 	5.000000 	5.000000 	53.040000 	1180.614446 	4.973223 	3.420305 	598.992616 	0.841905 	1.377600 	
78.300000 	5.000000 	5.000000 	53.240000 	1181.631055 	4.974938 	3.421151 	599.508399 	0.845079 	1.377600 	
78.400000 	5.000000 	5.000000 	53.440000 	1182.203515 	4.974938 	3.421628 	599.798841 	0.848254 	1.377600 	
78.500000 	5.000000 	5.000000 	53.620000 	1183.239864 	4.980678 	3.422491 	600.324639 	0.851111 	1.377600 	
78.600000 	5.000000 	5.000000 	53.820000 	1183.762973 	4.978367 	3.422926 	600.590042 	0.854286 	1.377600 	
78.700000 	5.000000 	5.000000 	54.020000 	1184.414392 	4.978964 	3.423469 	600.920544 	0.857460 	1.377600 	
78.800000 	5.000000 	5.000000 	54.220000 	1184.838802 	4.981871 	3.423822 	601.135871 	0.860635 	1.377600 	
78.900000 	5.000000 	5.000000 	54.420000 	1185.263212 	4.981200 	3.424175 	601.351198 	0.863810 	1.377600 	
79.000000 	5.000000 	5.000000 	54.620000 	1185.776451 	4.981946 	3.424602 	601.611594 	0.866984 	1.377600 	
79.100000 	5.000000 	5.000000 	54.820000 	1186.092291 	4.981126 	3.424865 	601.771837 	0.870159 	1.377600 	
79.200000 	5.000000 	5.000000 	55.040000 	1186.378520 	4.981200 	3.425104 	601.917057 	0.873651 	1.377600 	
79.300000 	5.000000 	5.000000 	55.240000 	1186.388390 	4.977174 	3.425112 	601.922065 	0.876825 	1.377600 	
79.400000 	5.000000 	5.000000 	55.460000 	1186.319300 	4.980007 	3.425054 	601.887012 	0.880317 	1.377600 	
79.500000 	5.000000 	5.000000 	55.640000 	1186.437740 	4.982020 	3.425153 	601.947103 	0.883175 	1.377600 	
79.600000 	5.000000 	5.000000 	55.840000 	1186.437740 	4.977845 	3.425153 	601.947103 	0.886349 	1.377600 	
79.700000 	5.000000 	5.000000 	56.040000 	1186.802930 	4.984406 	3.425457 	602.132385 	0.889524 	1.377600 	
79.800000 	5.000000 	5.000000 	56.240000 	1187.177989 	4.985972 	3.425769 	602.322673 	0.892698 	1.377600 	
79.900000 	5.000000 	5.000000 	56.420000 	1187.513569 	4.983288 	3.426049 	602.492932 	0.895556 	1.377600 	
80.000000 	5.000000 	5.000000 	56.640000 	1187.898499 	4.984779 	3.426369 	602.688229 	0.899048 	1.377600 	
80.100000 	5.000000 	5.000000 	56.840000 	1188.105768 	4.982319 	3.426542 	602.793388 	0.902222 	1.377600 	
80.200000 	5.000000 	5.000000 	57.060000 	1188.086028 	4.982766 	3.426525 	602.783373 	0.905714 	1.377600 	
80.300000 	5.000000 	5.000000 	57.260000 	1188.480828 	4.984481 	3.426854 	602.983677 	0.908889 	1.377600 	
80.400000 	5.000000 	5.000000 	57.460000 	1189.073027 	4.983735 	3.427347 	603.284134 	0.912063 	1.377600 	
80.500000 	5.000000 	5.000000 	57.660000 	1189.596137 	4.981349 	3.427782 	603.549537 	0.915238 	1.377600 	
80.600000 	5.000000 	5.000000 	57.860000 	1190.514046 	4.981797 	3.428546 	604.015244 	0.918413 	1.377600 	
80.700000 	5.000000 	5.000000 	58.060000 	1190.701576 	4.980902 	3.428703 	604.110388 	0.921587 	1.377600 	
80.800000 	5.000000 	5.000000 	58.260000 	1191.007545 	4.981797 	3.428957 	604.265624 	0.924762 	1.377600 	
80.900000 	5.000000 	5.000000 	58.460000 	1191.254295 	4.982691 	3.429163 	604.390814 	0.927937 	1.377600 	
81.000000 	5.000000 	5.000000 	58.660000 	1191.283905 	4.980082 	3.429187 	604.405837 	0.931111 	1.377600 	
81.100000 	5.000000 	5.000000 	58.880000 	1191.649095 	4.977696 	3.429491 	604.591119 	0.934603 	1.377600 	
81.200000 	5.000000 	5.000000 	59.080000 	1191.540525 	4.977249 	3.429401 	604.536035 	0.937778 	1.377600 	
81.300000 	5.000000 	5.000000 	59.280000 	1191.412215 	4.975310 	3.429294 	604.470936 	0.940952 	1.377600 	
81.400000 	5.000000 	5.000000 	59.480000 	1191.797144 	4.975310 	3.429615 	604.666233 	0.944127 	1.377600 	
81.500000 	5.000000 	5.000000 	59.680000 	1192.191944 	4.978144 	3.429943 	604.866537 	0.947302 	1.377600 	
81.600000 	5.000000 	5.000000 	59.880000 	1192.517654 	4.977174 	3.430214 	605.031788 	0.950476 	1.377600 	
81.700000 	5.000000 	5.000000 	60.060000 	1192.991413 	4.976429 	3.430609 	605.272153 	0.953333 	1.377600 	
81.800000 	5.000000 	5.000000 	60.260000 	1193.248033 	4.976652 	3.430822 	605.402351 	0.956508 	1.377600 	
81.900000 	5.000000 	5.000000 	60.480000 	1193.257903 	4.977622 	3.430831 	605.407358 	0.960000 	1.377600 	
82.000000 	5.000000 	5.000000 	60.680000 	1193.790882 	4.976652 	3.431274 	605.677769 	0.963175 	1.377600 	
82.100000 	5.000000 	5.000000 	60.880000 	1193.968542 	4.979038 	3.431422 	605.767906 	0.966349 	1.377600 	
82.200000 	5.000000 	5.000000 	61.100000 	1193.563873 	4.979411 	3.431085 	605.562594 	0.969841 	1.377600 	
82.300000 	5.000000 	5.000000 	61.300000 	1193.514523 	4.976056 	3.431044 	605.537556 	0.973016 	1.377600 	
82.400000 	5.000000 	5.000000 	61.500000 	1193.228293 	4.981797 	3.430806 	605.392335 	0.976190 	1.377600 	
82.500000 	5.000000 	5.000000 	61.700000 	1192.912453 	4.979486 	3.430543 	605.232092 	0.979365 	1.377600 	
82.600000 	5.000000 	5.000000 	61.920000 	1192.626224 	4.977845 	3.430305 	605.086871 	0.982857 	1.377600 	
82.700000 	5.000000 	5.000000 	62.140000 	1192.231424 	4.979784 	3.429976 	604.886567 	0.986349 	1.377600 	
82.800000 	5.000000 	5.000000 	62.360000 	1191.767535 	4.974639 	3.429590 	604.651210 	0.989841 	1.377600 	
82.900000 	5.000000 	5.000000 	62.600000 	1191.392475 	4.974043 	3.429278 	604.460921 	0.993651 	1.377600 	
83.000000 	5.000000 	5.000000 	62.820000 	1191.422085 	4.975385 	3.429302 	604.475944 	0.997143 	1.377600 	
83.100000 	5.000000 	5.000000 	63.040000 	1191.007545 	4.974565 	3.428957 	604.265624 	1.000635 	1.377600 	
83.200000 	5.000000 	5.000000 	63.260000 	1190.701576 	4.975012 	3.428703 	604.110388 	1.004127 	1.377600 	
83.300000 	5.000000 	5.000000 	63.460000 	1190.217946 	4.976951 	3.428300 	603.865016 	1.007302 	1.377600 	
83.400000 	5.000000 	5.000000 	63.680000 	1189.487567 	4.975310 	3.427692 	603.494453 	1.010794 	1.377600 	
83.500000 	5.000000 	5.000000 	63.880000 	1189.280297 	4.977920 	3.427519 	603.389293 	1.013968 	1.377600 	
83.600000 	5.000000 	5.000000 	64.100000 	1188.875628 	4.977994 	3.427182 	603.183982 	1.017460 	1.377600 	
83.700000 	5.000000 	5.000000 	64.300000 	1188.885498 	4.980529 	3.427191 	603.188989 	1.020635 	1.377600 	
83.800000 	5.000000 	5.000000 	64.520000 	1188.924978 	4.982095 	3.427224 	603.209020 	1.024127 	1.377600 	
83.900000 	5.000000 	5.000000 	64.720000 	1188.520308 	4.978218 	3.426887 	603.003708 	1.027302 	1.377600 	
84.000000 	5.000000 	5.000000 	64.940000 	1188.342648 	4.982766 	3.426739 	602.913571 	1.030794 	1.377600 	
84.100000 	5.000000 	5.000000 	65.160000 	1188.243948 	4.978889 	3.426657 	602.863495 	1.034286 	1.377600 	
84.200000 	5.000000 	5.000000 	65.360000 	1188.095898 	4.980977 	3.426533 	602.788381 	1.037460 	1.377600 	
84.300000 	5.000000 	5.000000 	65.580000 	1188.125508 	4.980977 	3.426558 	602.803404 	1.040952 	1.377600 	
84.400000 	5.000000 	5.000000 	65.780000 	1188.362388 	4.980753 	3.426755 	602.923586 	1.044127 	1.377600 	
84.500000 	5.000000 	5.000000 	66.000000 	1188.431478 	4.979933 	3.426813 	602.958639 	1.047619 	1.377600 	
84.600000 	5.000000 	5.000000 	66.220000 	1188.352518 	4.978442 	3.426747 	602.918578 	1.051111 	1.377600 	
84.700000 	5.000000 	5.000000 	66.440000 	1188.322908 	4.978889 	3.426722 	602.903556 	1.054603 	1.377600 	
84.800000 	5.000000 	5.000000 	66.660000 	1188.194598 	4.970241 	3.426615 	602.838457 	1.058095 	1.377600 	
84.900000 	5.000000 	5.000000 	66.900000 	1187.750449 	4.978964 	3.426246 	602.613115 	1.061905 	1.377600 	
85.000000 	5.000000 	5.000000 	67.140000 	1187.483959 	4.970092 	3.426024 	602.477909 	1.065714 	1.377600 	
85.100000 	5.000000 	5.000000 	67.360000 	1186.911500 	4.974267 	3.425547 	602.187468 	1.069206 	1.377600 	
85.200000 	5.000000 	5.000000 	67.580000 	1186.240340 	4.978740 	3.424989 	601.846951 	1.072698 	1.377600 	
85.300000 	5.000000 	5.000000 	67.800000 	1185.677751 	4.972552 	3.424520 	601.561518 	1.076190 	1.377600 	
85.400000 	5.000000 	5.000000 	68.020000 	1185.302691 	4.978815 	3.424208 	601.371229 	1.079683 	1.377600 	
85.500000 	5.000000 	5.000000 	68.220000 	1185.243472 	4.973148 	3.424159 	601.341183 	1.082857 	1.377600 	
85.600000 	5.000000 	5.000000 	68.460000 	1184.957242 	4.974490 	3.423920 	601.195962 	1.086667 	1.377600 	
85.700000 	5.000000 	5.000000 	68.660000 	1184.769712 	4.973223 	3.423764 	601.100818 	1.089841 	1.377600 	
85.800000 	5.000000 	5.000000 	68.880000 	1184.315693 	4.972776 	3.423386 	600.870468 	1.093333 	1.377600 	
85.900000 	5.000000 	5.000000 	69.100000 	1184.049203 	4.975832 	3.423165 	600.735263 	1.096825 	1.377600 	
86.000000 	5.000000 	5.000000 	69.320000 	1184.019593 	4.973223 	3.423140 	600.720240 	1.100317 	1.377600 	
86.100000 	5.000000 	5.000000 	69.540000 	1183.753103 	4.976652 	3.422918 	600.585035 	1.103810 	1.377600 	
86.200000 	5.000000 	5.000000 	69.740000 	1183.684013 	4.977994 	3.422861 	600.549981 	1.106984 	1.377600 	
86.300000 	5.000000 	5.000000 	69.940000 	1183.457003 	4.979187 	3.422672 	600.434806 	1.110159 	1.377600 	
86.400000 	5.000000 	5.000000 	70.160000 	1183.002984 	4.979560 	3.422294 	600.204457 	1.113651 	1.377600 	
86.500000 	5.000000 	5.000000 	70.380000 	1183.210254 	4.973819 	3.422466 	600.309616 	1.117143 	1.377600 	
86.600000 	5.000000 	5.000000 	70.580000 	1183.378044 	4.974714 	3.422606 	600.394746 	1.120317 	1.377600 	
86.700000 	5.000000 	5.000000 	70.780000 	1183.407653 	4.973968 	3.422630 	600.409768 	1.123492 	1.377600 	
86.800000 	5.000000 	5.000000 	71.000000 	1183.674143 	4.973670 	3.422852 	600.544974 	1.126984 	1.377600 	
86.900000 	5.000000 	5.000000 	71.200000 	1183.407653 	4.976429 	3.422630 	600.409768 	1.130159 	1.377600 	
87.000000 	5.000000 	5.000000 	71.400000 	1183.299084 	4.977622 	3.422540 	600.354685 	1.133333 	1.377600 	
87.100000 	5.000000 	5.000000 	71.600000 	1183.308954 	4.976503 	3.422548 	600.359692 	1.136508 	1.377600 	
87.200000 	5.000000 	5.000000 	71.800000 	1183.308954 	4.976802 	3.422548 	600.359692 	1.139683 	1.377600 	
87.300000 	5.000000 	5.000000 	72.000000 	1183.585313 	4.979113 	3.422778 	600.499905 	1.142857 	1.377600 	
87.400000 	5.000000 	5.000000 	72.200000 	1183.358304 	4.978442 	3.422589 	600.384730 	1.146032 	1.377600 	
87.500000 	5.000000 	5.000000 	72.420000 	1183.348434 	4.980828 	3.422581 	600.379723 	1.149524 	1.377600 	
87.600000 	5.000000 	5.000000 	72.620000 	1183.190514 	4.980678 	3.422450 	600.299601 	1.152698 	1.377600 	
87.700000 	5.000000 	5.000000 	72.840000 	1182.835194 	4.977622 	3.422154 	600.119327 	1.156190 	1.377600 	
87.800000 	5.000000 	5.000000 	73.040000 	1182.845064 	4.976056 	3.422162 	600.124335 	1.159365 	1.377600 	
87.900000 	5.000000 	5.000000 	73.260000 	1182.637794 	4.976205 	3.421990 	600.019175 	1.162857 	1.377600 	
88.000000 	5.000000 	5.000000 	73.460000 	1182.667404 	4.979486 	3.422014 	600.034198 	1.166032 	1.377600 	
88.100000 	5.000000 	5.000000 	73.680000 	1182.351565 	4.982990 	3.421751 	599.873955 	1.169524 	1.377600 	
88.200000 	5.000000 	5.000000 	73.880000 	1182.489744 	4.985226 	3.421866 	599.944061 	1.172698 	1.377600 	
88.300000 	5.000000 	5.000000 	74.100000 	1182.430525 	4.984108 	3.421817 	599.914015 	1.176190 	1.377600 	
88.400000 	5.000000 	5.000000 	74.320000 	1182.134425 	4.977845 	3.421571 	599.763787 	1.179683 	1.377600 	
88.500000 	5.000000 	5.000000 	74.520000 	1182.223255 	4.977174 	3.421644 	599.808856 	1.182857 	1.377600 	
88.600000 	5.000000 	5.000000 	74.740000 	1181.887675 	4.974863 	3.421365 	599.638597 	1.186349 	1.377600 	
88.700000 	5.000000 	5.000000 	74.940000 	1181.769235 	4.972328 	3.421267 	599.578506 	1.189524 	1.377600 	
88.800000 	5.000000 	5.000000 	75.160000 	1181.867935 	4.978144 	3.421349 	599.628582 	1.193016 	1.377600 	
88.900000 	5.000000 	5.000000 	75.360000 	1182.006115 	4.976205 	3.421464 	599.698688 	1.196190 	1.377600 	
89.000000 	5.000000 	5.000000 	75.560000 	1182.213385 	4.979784 	3.421636 	599.803848 	1.199365 	1.377600 	
89.100000 	5.000000 	5.000000 	75.740000 	1182.509484 	4.981200 	3.421883 	599.954076 	1.202222 	1.377600 	
89.200000 	5.000000 	5.000000 	75.940000 	1182.539094 	4.978665 	3.421907 	599.969099 	1.205397 	1.377600 	
89.300000 	5.000000 	5.000000 	76.120000 	1182.825324 	4.976205 	3.422146 	600.114320 	1.208254 	1.377600 	
89.400000 	5.000000 	5.000000 	76.300000 	1183.358304 	4.976354 	3.422589 	600.384730 	1.211111 	1.377600 	
89.500000 	5.000000 	5.000000 	76.500000 	1184.029463 	4.976131 	3.423148 	600.725248 	1.214286 	1.377600 	
89.600000 	5.000000 	5.000000 	76.680000 	1185.460611 	4.977547 	3.424340 	601.451350 	1.217143 	1.377600 	
89.700000 	5.000000 	5.000000 	76.880000 	1187.138509 	4.977771 	3.425736 	602.302643 	1.220317 	1.377600 	
89.800000 	5.000000 	5.000000 	77.040000 	1188.786798 	4.972477 	3.427108 	603.138913 	1.222857 	1.377600 	
89.900000 	5.000000 	5.000000 	77.220000 	1190.711446 	4.974639 	3.428711 	604.115396 	1.225714 	1.377600 	
90.000000 	5.000000 	5.000000 	77.380000 	1192.527524 	4.977100 	3.430223 	605.036795 	1.228254 	1.377600 	
90.100000 	5.000000 	5.000000 	77.540000 	1194.708791 	4.980529 	3.432038 	606.143476 	1.230794 	1.377600 	
90.200000 	5.000000 	5.000000 	77.720000 	1197.245379 	4.983586 	3.434150 	607.430431 	1.233651 	1.377600 	
90.300000 	5.000000 	5.000000 	77.880000 	1199.456256 	4.979635 	3.435991 	608.552134 	1.236190 	1.377600 	
90.400000 	5.000000 	5.000000 	78.020000 	1201.913883 	4.978293 	3.438037 	609.799028 	1.238413 	1.377600 	
90.500000 	5.000000 	5.000000 	78.180000 	1204.282681 	4.974938 	3.440008 	611.000853 	1.240952 	1.377600 	
90.600000 	5.000000 	5.000000 	78.340000 	1206.375119 	4.975460 	3.441750 	612.062465 	1.243492 	1.377600 	
90.700000 	5.000000 	5.000000 	78.500000 	1208.546516 	4.977622 	3.443558 	613.164138 	1.246032 	1.377600 	
90.800000 	5.000000 	5.000000 	78.680000 	1210.856094 	4.977100 	3.445481 	614.335918 	1.248889 	1.377600 	
90.900000 	5.000000 	5.000000 	78.840000 	1212.751131 	4.980753 	3.447058 	615.297378 	1.251429 	1.377600 	
91.000000 	5.000000 	5.000000 	79.000000 	1214.883049 	4.977398 	3.448833 	616.379020 	1.253968 	1.377600 	
91.100000 	5.000000 	5.000000 	79.180000 	1217.222236 	4.977547 	3.450780 	617.565823 	1.256825 	1.377600 	
91.200000 	5.000000 	5.000000 	79.340000 	1219.097534 	4.973297 	3.452342 	618.517268 	1.259365 	1.377600 	
91.300000 	5.000000 	5.000000 	79.500000 	1221.239322 	4.973745 	3.454125 	619.603918 	1.261905 	1.377600 	
91.400000 	5.000000 	5.000000 	79.660000 	1223.242930 	4.974938 	3.455793 	620.620462 	1.264444 	1.377600 	
91.500000 	5.000000 	5.000000 	79.800000 	1225.078748 	4.979784 	3.457321 	621.551876 	1.266667 	1.377600 	
91.600000 	5.000000 	5.000000 	79.980000 	1227.111965 	4.981424 	3.459013 	622.583443 	1.269524 	1.377600 	
91.700000 	5.000000 	5.000000 	80.140000 	1228.908303 	4.981573 	3.460509 	623.494827 	1.272063 	1.377600 	
91.800000 	5.000000 	5.000000 	80.300000 	1230.902041 	4.988507 	3.462169 	624.506363 	1.274603 	1.377600 	
91.900000 	5.000000 	5.000000 	80.460000 	1232.777339 	4.983139 	3.463730 	625.457808 	1.277143 	1.377600 	
92.000000 	5.000000 	5.000000 	80.620000 	1234.474977 	4.988059 	3.465143 	626.319116 	1.279683 	1.377600 	
92.100000 	5.000000 	5.000000 	80.780000 	1236.162745 	4.984779 	3.466548 	627.175416 	1.282222 	1.377600 	
92.200000 	5.000000 	5.000000 	80.940000 	1237.603763 	4.977174 	3.467748 	627.906526 	1.284762 	1.377600 	
92.300000 	5.000000 	5.000000 	81.100000 	1239.370491 	4.978069 	3.469218 	628.802888 	1.287302 	1.377600 	
92.400000 	5.000000 	5.000000 	81.260000 	1241.245789 	4.971583 	3.470780 	629.754332 	1.289841 	1.377600 	
92.500000 	5.000000 	5.000000 	81.420000 	1243.239527 	4.974565 	3.472439 	630.765869 	1.292381 	1.377600 	
92.600000 	5.000000 	5.000000 	81.580000 	1245.519494 	4.975683 	3.474337 	631.922625 	1.294921 	1.377600 	
92.700000 	5.000000 	5.000000 	81.740000 	1247.720502 	4.979933 	3.476170 	633.039321 	1.297460 	1.377600 	
92.800000 	5.000000 	5.000000 	81.900000 	1249.704369 	4.982915 	3.477821 	634.045850 	1.300000 	1.377600 	
92.900000 	5.000000 	5.000000 	82.060000 	1251.875767 	4.983959 	3.479629 	635.147523 	1.302540 	1.377600 	
93.000000 	5.000000 	5.000000 	82.240000 	1253.751065 	4.987836 	3.481190 	636.098967 	1.305397 	1.377600 	
93.100000 	5.000000 	5.000000 	82.400000 	1255.409223 	4.978442 	3.482570 	636.940245 	1.307937 	1.377600 	
93.200000 	5.000000 	5.000000 	82.560000 	1257.412830 	4.981349 	3.484238 	637.956789 	1.310476 	1.377600 	
93.300000 	5.000000 	5.000000 	82.740000 	1259.080858 	4.979933 	3.485627 	638.803074 	1.313333 	1.377600 	
93.400000 	5.000000 	5.000000 	82.900000 	1261.054856 	4.976652 	3.487270 	639.804595 	1.315873 	1.377600 	
93.500000 	5.000000 	5.000000 	83.060000 	1263.127554 	4.981573 	3.488996 	640.856192 	1.318413 	1.377600 	
93.600000 	5.000000 	5.000000 	83.220000 	1264.854802 	4.978889 	3.490434 	641.732522 	1.320952 	1.377600 	
93.700000 	5.000000 	5.000000 	83.400000 	1266.779449 	4.975534 	3.492036 	642.709005 	1.323810 	1.377600 	
93.800000 	5.000000 	5.000000 	83.540000 	1268.279687 	4.977622 	3.493285 	643.470161 	1.326032 	1.377600 	
93.900000 	5.000000 	5.000000 	83.700000 	1270.066155 	4.974341 	3.494772 	644.376537 	1.328571 	1.377600 	
94.000000 	5.000000 	5.000000 	83.860000 	1271.823013 	4.972254 	3.496234 	645.267891 	1.331111 	1.377600 	
94.100000 	5.000000 	5.000000 	84.020000 	1273.402211 	4.974043 	3.497549 	646.069108 	1.333651 	1.377600 	
94.200000 	5.000000 	5.000000 	84.180000 	1275.011019 	4.969048 	3.498888 	646.885347 	1.336190 	1.377600 	
94.300000 	5.000000 	5.000000 	84.320000 	1276.501388 	4.974416 	3.500129 	647.641495 	1.338413 	1.377600 	
94.400000 	5.000000 	5.000000 	84.480000 	1277.853576 	4.973968 	3.501255 	648.327537 	1.340952 	1.377600 	
94.500000 	5.000000 	5.000000 	84.620000 	1279.373554 	4.971732 	3.502520 	649.098708 	1.343175 	1.377600 	
94.600000 	5.000000 	5.000000 	84.800000 	1280.962622 	4.975385 	3.503843 	649.904933 	1.346032 	1.377600 	
94.700000 	5.000000 	5.000000 	84.960000 	1282.324681 	4.972105 	3.504977 	650.595982 	1.348571 	1.377600 	
94.800000 	5.000000 	5.000000 	85.120000 	1283.982839 	4.979858 	3.506357 	651.437260 	1.351111 	1.377600 	
94.900000 	5.000000 	5.000000 	85.280000 	1285.413987 	4.979486 	3.507549 	652.163362 	1.353651 	1.377600 	
95.000000 	5.000000 	5.000000 	85.420000 	1286.884615 	4.978591 	3.508773 	652.909495 	1.355873 	1.377600 	
95.100000 	5.000000 	5.000000 	85.600000 	1288.296023 	4.975534 	3.509948 	653.625583 	1.358730 	1.377600 	
95.200000 	5.000000 	5.000000 	85.760000 	1289.677822 	4.967929 	3.511098 	654.326647 	1.361270 	1.377600 	
95.300000 	5.000000 	5.000000 	85.920000 	1291.059620 	4.971135 	3.512249 	655.027712 	1.363810 	1.377600 	
95.400000 	5.000000 	5.000000 	86.080000 	1292.717778 	4.971806 	3.513629 	655.868989 	1.366349 	1.377600 	
95.500000 	5.000000 	5.000000 	86.240000 	1294.425286 	4.978442 	3.515050 	656.735305 	1.368889 	1.377600 	
95.600000 	5.000000 	5.000000 	86.400000 	1295.747864 	4.976429 	3.516151 	657.406324 	1.371429 	1.377600 	
95.700000 	5.000000 	5.000000 	86.580000 	1297.198752 	4.978293 	3.517359 	658.142442 	1.374286 	1.377600 	
95.800000 	5.000000 	5.000000 	86.740000 	1298.511461 	4.974341 	3.518452 	658.808453 	1.376825 	1.377600 	
95.900000 	5.000000 	5.000000 	86.920000 	1299.685989 	4.971135 	3.519430 	659.404358 	1.379683 	1.377600 	
96.000000 	5.000000 	5.000000 	87.080000 	1301.186227 	4.973372 	3.520679 	660.165514 	1.382222 	1.377600 	
96.100000 	5.000000 	5.000000 	87.240000 	1302.725945 	4.973372 	3.521961 	660.946700 	1.384762 	1.377600 	
96.200000 	5.000000 	5.000000 	87.420000 	1303.732684 	4.973074 	3.522799 	661.457475 	1.387619 	1.377600 	
96.300000 	5.000000 	5.000000 	87.580000 	1305.015783 	4.973223 	3.523867 	662.108464 	1.390159 	1.377600 	
96.400000 	5.000000 	5.000000 	87.740000 	1306.298881 	4.973447 	3.524935 	662.759453 	1.392698 	1.377600 	
96.500000 	5.000000 	5.000000 	87.900000 	1307.601719 	4.974416 	3.526020 	663.420456 	1.395238 	1.377600 	
96.600000 	5.000000 	5.000000 	88.040000 	1309.111827 	4.976354 	3.527277 	664.186620 	1.397460 	1.377600 	
96.700000 	5.000000 	5.000000 	88.200000 	1310.552846 	4.977622 	3.528476 	664.917730 	1.400000 	1.377600 	
96.800000 	5.000000 	5.000000 	88.360000 	1312.003734 	4.981499 	3.529684 	665.653848 	1.402540 	1.377600 	
96.900000 	5.000000 	5.000000 	88.520000 	1313.198002 	4.976131 	3.530678 	666.259768 	1.405079 	1.377600 	
97.000000 	5.000000 	5.000000 	88.680000 	1314.323181 	4.975161 	3.531615 	666.830635 	1.407619 	1.377600 	
